,Unnamed: 0,company,job_description,job_requirement,job_title,location,salary,salary_type,url
8,0.0,GRABTAXI HOLDINGS PTE. LTD.,"Get to know our Team:   Grab’s Data Science Department works on some of the most challenging and fascinating problems in transport, logistics, economics, and the space around. We apply deep learning, geospatial data mining, simulation, forecasting, scheduling, optimization, and many other advanced techniques on our huge datasets to push our business metrics to their bounds, directly and indirectly. We foster a culture where we enjoy raising the bar constantly for ourselves and others, and that strongly supports the freedom to explore and innovate.   Sample of problems the Data Science Department solve - Intelligent allocation, machine/deep learning - based predictions (all sorts!), Dynamic pricing, Supply/demand forecasting and positioning, Incentives and promotions optimization, Carpooling matching, Shuttle and on-demand bus routing and scheduling, Multi-modal transport, Geospatial data mining, etc.   The Machine Learning team at Grab provides an opportunity to apply supervised as well as unsupervised learning on large scale data. We build algorithms and models to match passenger and driver, we predict time of arrival, we predict when a driver will churn (i.e. stop driving for Grab) etc. We explore models ranging from simple linear ones to ensembles to deep learning. If you enjoy predictions and algorithms, let's have a chat!  Get to know the Role:  Build, validate, test, and deploy machine learning models (e.g. predictive, forecasting, clustering) using proven and experimental techniques. Deploy an online learning model where applicable Define hypotheses, develop and execute necessary tests, experiments, and analyses to prove or disprove them Translate data speak to human speak by effectively conceptualizing analysis to team members and business stakeholders   The day-to-day activities:  Develop creative algorithms by employing machine learning, and data mining techniques Contribute to team’s innovation and IP creation ","The must haves:  Ph.D. graduate, or Masters(with at least 3 years of experience), in Computer Science, Electrical/Computer Engineering , Operations Research or Mathematics/Statistics Understanding of machine learning, deep learning, data mining, algorithmic foundations of optimization Experience with machine learning framework (scikit-learn, Spark MLlib etc) Proficient in one or more of the following programming languages: Python, R, Scala. Experience in building ML models at scale, using real-time big data pipelines on platforms such as Spark/MapReduce Familiar with noSQL, postGIS, stream processing and distributed computing platforms Self-motivated, independent learner, and willing to share knowledge with team members Detail-oriented and efficient time manager in a dynamic and dynamic working environment ",Content Strategist - Transport (App  /  Web UI),"OUE DOWNTOWN, 6 SHENTON WAY 068809","$5,500to$10,000",Monthly,https://www.mycareersfuture.sg/job/95c7e6990284374e16f0f54abc4bdfa9
10,0.0,NANYANG TECHNOLOGICAL UNIVERSITY,The Research Scientist will be a member of a team that researches and develops machine learning and deep learning algorithms. He/she will be involved in the following :  Design new algorithms which can automatically learn the best architecture and hyper-parameters of the deep learning models. Develop efficient reinforcement learning algorithms based on path sampling strategy. Develop large-scale image recognition system based on distributed learning and deep learning. Design scalable machine learning algorithms to tackle the low efficiency and high labelling cost challenges of existing algorithms. ," PhD Degree in Computer Science or equivalent from top universities Strong publication track record in international academic conferences and journals Research experience in neurodegenerative disease data collection and analysis;  Deep Learning, Online Learning, Active Learning, Computer Vision and Data Mining Python,C, C++, Matlab, Java, JavaScript, MVC, STL, CUDA, OpenGL, OpenCV, QT SQLSERVER, MySQL, MongDB ",Research Scientist,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798","$4,500to$6,500",Monthly,https://www.mycareersfuture.sg/job/6d742af35e2df3941945a6e413e22aa1
11,0.0,NANYANG TECHNOLOGICAL UNIVERSITY,"The Delta-NTU Corporate Laboratory for Cyber-Physical Systems was jointly established by the School of Electrical and Electronic Engineering (EEE) at Nanyang Technological University (NTU) and Delta Electronics. The Corp Lab aims to create business value through collaborative commercialization of translational research and industrial development.  The successful candidates will conduct research and development work related to Smart Manufacturing. The candidates are expected to contribute in effort targets pave new solution business in Smart Manufacturing in the Asia Pacific Region. Established in 1981, the SCHOOL OF ELECTRICAL AND ELECTRONIC ENGINEERING (EEE) http://www.eee.ntu.edu.sg is one of the founding Schools of the Nanyang Technological University. Built on a culture of excellence, the School is renowned for its high academic standards and research. With more than 150 faculty members and an enrolment of more than 4,000, of which about 1,000 are graduate students, it is one of the largest EEE schools in the world and ranks 6th in the field of Electrical & Electronic Engineering in the 2017 QS World University Rankings by Subjects. Delta Electronics was founded in 1971 and is a global leader in Power Electronics, Energy Management and Smart Green Life, with over 50 R&D sites globally and more than 5,000 R&D engineers. Job Descriptions: You will be the core research team in developing and delivering computer vision and machine learning (including Deep Learning) to achieve highly accurate and flexible pattern recognition techniques in industrial optical inspection. You will be working at Delta-NTU Corporate Lab where state-of-the-art research facilities and access to top equipment are available and also provides you a vibrant and solution-driven research environment. You will work with a team of researchers, PhD students and hardware & software engineers on real world problems and develop practical solution in manufacturing context. You will conduct and lead original research, publish in patents and top-tier conferences and journals which contribute towards the development of useful solutions. Responsibilities:  Research and prototype development in machine learning and pattern recognition Develop novel methods and algorithm for faster and higher accuracy optical inspection for manufacturing process Translate research outcome into business value for customer Publish patents and publications in top journals and conferences Execute, monitor and control project progress to achieve timely deliverables and milestone  Skill Required:  Proficient in computer vision, machine learning, and pattern recognition Publications in top tier conferences (CVPR, ICCV, ECCV) are a plus Proficiency in deep learning approaches is a plus Fluent in English (written and verbal) Team player with strong interpersonal and communication skills  Application Procedure: Interested candidates please send your CV/resume to: Assoc Prof Alexei Sourin School of Computer Science and Engineering Nanyang Technological University 50 Nanyang Avenue Singapore 639798 E-mail: assourin@ntu.edu.sg Only shortlisted candidates will be notified for interview.  ","Candidates should hold a PhD degree in Computer Science or Electrical and Electronic Engineering with research experience in computer vision, image processing and machine learning, in particular, neural networks and deep learning approaches. Applicants should attest their experience in these areas by publications in top level journals and conferences, project and development experience, patents, internships, or similar",Research Fellow,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798","$4,500to$7,000",Monthly,https://www.mycareersfuture.sg/job/0951146d43e5048df32ba4faa0ac4211
14,0.0,TECHCOM SOLUTIONS PTE. LTD.," Strong technical background in J2EE, with hands-on experience in software development and web technologies Need the candidate to have experience on Data warehousing, ETL, Machine Learning & Deep Learning. Able to go into the code repository and understand the features/functionality offered by the platform. Technically astute and skilled with the ability to understand complex issues and participate in discussions with the engineering teams. Excellent communication skills, with the ability to present to technical and non- technical audiences. Quick learner and willing to challenge the status-quo while consistently striving for improvement. Solid organizational skills including attention to detail and multi-tasking skills. Project management exposure will be a plus Cassandra knowledge will be a plus Prior experience of managing e-Commerce projects is a plus    Mandatory skills* Java, Spring, Data warehousing, ETL, Machine Learning & Deep Learning.  Desired skills* Strong communication skills, SDLC  Domain*eCommerce"," Strong technical background in J2EE, with hands-on experience in software development and web technologies Need the candidate to have experience on Data warehousing, ETL, Machine Learning & Deep Learning. Able to go into the code repository and understand the features/functionality offered by the platform. Technically astute and skilled with the ability to understand complex issues and participate in discussions with the engineering teams. Excellent communication skills, with the ability to present to technical and non- technical audiences. Quick learner and willing to challenge the status-quo while consistently striving for improvement. Solid organizational skills including attention to detail and multi-tasking skills. Project management exposure will be a plus Cassandra knowledge will be a plus Prior experience of managing e-Commerce projects is a plus    Mandatory skills* Java, Spring, Data warehousing, ETL, Machine Learning & Deep Learning.  Desired skills* Strong communication skills, SDLC  Domain*eCommerce",Java Technical Lead,"SHENTON HOUSE, 3 SHENTON WAY 068805","$4,500to$8,000",Monthly,https://www.mycareersfuture.sg/job/013ba66040697b015cf467e7cf9b551a
15,0.0,TECHCOM SOLUTIONS & CONSULTANCY PTE. LTD.," Strong technical background in J2EE, with hands-on experience in software development and web technologies Need the candidate to have experience on Data warehousing, ETL, Machine Learning & Deep Learning. Able to go into the code repository and understand the features/functionality offered by the platform. Technically astute and skilled with the ability to understand complex issues and participate in discussions with the engineering teams. Excellent communication skills, with the ability to present to technical and non- technical audiences. Quick learner and willing to challenge the status-quo while consistently striving for improvement. Solid organizational skills including attention to detail and multi-tasking skills. Project management exposure will be a plus Cassandra knowledge will be a plus Prior experience of managing e-Commerce projects is a plus    Mandatory skills* Java, Spring, Data warehousing, ETL, Machine Learning & Deep Learning.  Desired skills* Strong communication skills, SDLC  Domain*eCommerce  "," Strong technical background in J2EE, with hands-on experience in software development and web technologies Need the candidate to have experience on Data warehousing, ETL, Machine Learning & Deep Learning. Able to go into the code repository and understand the features/functionality offered by the platform. Technically astute and skilled with the ability to understand complex issues and participate in discussions with the engineering teams. Excellent communication skills, with the ability to present to technical and non- technical audiences. Quick learner and willing to challenge the status-quo while consistently striving for improvement. Solid organizational skills including attention to detail and multi-tasking skills. Project management exposure will be a plus Cassandra knowledge will be a plus Prior experience of managing e-Commerce projects is a plus  Mandatory skills* Java, Spring, Data warehousing, ETL, Machine Learning & Deep Learning.  Desired skills* Strong communication skills, SDLC  Domain*eCommerce  ",Java Technical Lead,"SHENTON HOUSE, 3 SHENTON WAY 068805","$4,500to$8,000",Monthly,https://www.mycareersfuture.sg/job/f57422797dd7112b4f5c2bd846b6de82
16,0.0,NATIONAL UNIVERSITY OF SINGAPORE,"The Department of Computer Science at the National University of Singapore (NUS) seeks a Research Assistant  to work on the project ""Autovision: 3D Computer Vision for Autonomous Vehicles"". The research assistant  will investigate and develop Computer Vision and Machine Learning and/or Deep Learning algorithms for vision-based autonomous vehicles. The successful candidate should have at least a Master degree in Computer Science, and should have a strong background on 3D Computer Vision and Machine Learning and Deep Learning. He/she must have a strong proficiency in programming and Mathematics, and at least one accepted publication in the top Computer Vision conferences, i.e. CVPR, ICCV and ECCV. Only shortlisted applicants will be notified. "," At least a Master degree in Computer Science; Relevant knowledge in 3D Computer Vision, Machine Learning and Deep Learning; Strong background in Mathematics; Strong programming skills in Python, Matlab and C++; At least an accepted publication in one of the top Computer Vision conferences, i.e. CVPR, ICCV and ECCV.   ",Research Assistant,21 LOWER KENT RIDGE ROAD 119077,"$4,000to$5,500",Monthly,https://www.mycareersfuture.sg/job/de2624b136b8d157b3dff073bea22fa4
17,0.0,NATIONAL UNIVERSITY OF SINGAPORE,"The Department of Computer Science at the National University of Singapore (NUS) seeks a Research Associate to work on the project ""Autovision: 3D Computer Vision for Autonomous Vehicles"". The research associate will investigate and develop Computer Vision and Machine Learning and/or Deep Learning algorithms for vision-based autonomous vehicles. The successful candidate should have at least a Master degree in Computer Science, and should have a strong background on 3D Computer Vision and Machine Learning and Deep Learning. He/she must have a strong proficiency in programming and Mathematics, and at least one accepted publication in the top Computer Vision conferences, i.e. CVPR, ICCV and ECCV. Only shortlisted applicants will be notified. "," At least a Master degree in Computer Science; Relevant knowledge in 3D Computer Vision, Machine Learning and Deep Learning; Strong background in Mathematics; Strong programming skills in Python, Matlab and C++; At least an accepted publication in one of the top Computer Vision conferences, i.e. CVPR, ICCV and ECCV.   ",Research Associate,21 LOWER KENT RIDGE ROAD 119077,"$4,000to$5,500",Monthly,https://www.mycareersfuture.sg/job/ceae2cec2adeec6362fbeae21d67e456
18,0.0,A*STAR RESEARCH ENTITIES,"About the Institute for Infocomm Research (I²R) The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualization solutions. For more information about I2R, please visit www.i2r.a-star.edu.sg Human Language Technology Department consists of four labs, namely Automatic Speech Recognition lab, Machine Translation Lab, Voice Analysis and Synthesis lab and Dialogue Technology lab. Machine Learning and Digital Signal Processing are the core capabilities cutting across all labs. The candidate will work on developing novel deep learning algorithms, such as semi-supervised learning and multi-tasking learning, with applications in analysis and classification of speech signals.The candidate will be responsible for the design, development and testing of machine learning components and also engage in all aspects of research activities (e.g., writing proposals, conducting novel research, presenting and publishing your research results).  The research and development tasks include:  Research, development and implementation of next generation of algorithms for classification of speech signals Training and adaptation of acoustic models for a multitude of languages Design and development of  new speech applications Adapt speech resources for certain customers’ requirements Participate in international benchmarking competitions ","  PhD in Computer Science, Computer Engineering, Electronic Engineering, Circuit and System or related fields     Possess minimum one year of relevant experience in the following areas (Deep learning, ensemble learning, classification, signal processing and machine learning)   Excellent programming skills C/C++, Python, and/or matlab and familiar with machine learning and their implementation   Good interpersonal, presentation and communication skills   Ability to work independently, as well as team player in a multi-cultural team environment      The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified",Scientist (Human Language Technologies)  /  I2R (A*STAR),"SINGAPORE SCIENCE PARK II, 11 SCIENCE PARK ROAD 117685","$4,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/424503cfa9025addf70dc43efd3aee0c
20,0.0,INSTITUTE OF HIGH PERFORMANCE COMPUTING," PhD degree in Computer Science/ Electrical & Electronics Engineering/ Computer Engineering or equivalent Solid Experience in machine learning, deep learning, reinforcement learning, or transfer learning Computer vision and image processing Natural language processing In-depth knowledge and proficient in Python, Java or C++ and other open programing tools "," PhD degree in Computer Science/ Electrical & Electronics Engineering/ Computer Engineering or equivalent In-depth knowledge and proficient in Python, Java or C++ and other open programing tools  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",Scientist (Computer Vision),,"$2,900to$5,800",Monthly,https://www.mycareersfuture.sg/job/93c14df0ed747524dab264ec41668069
21,0.0,HANALYTICS PTE. LTD.,"As our software developer, you will be part of the product team responsible for building cutting-edge technologies. You will contribute to the developmental process and work with our team leads on product direction. As part of our company culture, you will also have the opportunity to cross-learn and gain considerable skills and insights into the areas of entrepreneurship, deep learning, data analytics techniques, healthcare, and more. – Develop full software application with integration to Deep Learning models – Build scalable interfaces between back-end and front-end technology – Participate throughout product development process – Contribute to high level decisions on product direction with product leads – Work as part of a team and communicate ideas and feedback effectively",Requirements - Degree in Computer Science or equivalent Soft skills - Ability to work under tight deadlines - Willingness to excel - Take-charge attitude and own your work - Team work,Software Engineer Associate,"SUNTEC TOWER ONE, 7 TEMASEK BOULEVARD 038987","$3,500to$4,000",Monthly,https://www.mycareersfuture.sg/job/c9e2186b675d6e82a407120a8edfb544
22,0.0,A*STAR RESEARCH ENTITIES,"A bioinformatician research fellow (postdoctoral) position is available in Jinmiao Chen’s lab. The lab focuses on single-cell data analysis and integration. Single-cell technologies including high-dimensional flow/mass cytometry, single-cell RNAseq, multi-plex IHC/IF image allow for measurements of cellular heterogeneity with unprecedented dimensionality. However, data analysis and interpretation pose a significant technical challenge and new methods are needed for the single-cell data. The team focuses on developing innovative single cell analytical methodologies with cutting-edge computational algorithms. This position is to develop single-cell artificial intelligent (AI) platform. The focus is to develop deep learning methods for single cell data analysis including dimension reduction, clustering, pseudo-time inference, normalization and etc. The single-cell AI platform will process, analyze, integrate and mine in-house single-cell data, and finally will provide a data portal for public access. The end AI product will be patented and commercialized.  Develop single-cell artificial intelligent (AI) platform using deep learning techniques. Develop innovative data analysis methods, software and tools Integration and meta-analysis of various data types Produce patents and high-impact publications "," PhD in any of computational biology, bioinformatics, biostatistics, computer science/engineering, mathematics or related fields Strong background in machine learning, pattern recognition, data mining and statistics is preferred Experience/ability to develop new data analysis methods Programming skills using any of R/python/perl/shell script/C++/Matlab/Java or similar Experience in analysis of NGS, mass/flow cytometry, or single-cell RNA-seq data (preferred) Data management, database design and implementation (optional) Good team player, with good interpersonal skills Interest or background in biology or willing to learn Initiative, self-driven and critical thinking Ability to learn new technologies, willing to accept new challenges Good work ethics and attitude  ​​For more information about A*STAR and SIgN, please visit www.a-star.edu.sg and https://www.a-star.edu.sg/sign respectively. We welcome interested applicants to submit a full CV including a list of publications, a letter of motivation addressing the above criteria, and contact details of two referees. The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice.  We regret that only shortlisted candidates will be notified.  ",SIgN - Research Fellow (Chen Jinmiao Lab),"SINGAPORE SCIENCE PARK II, 11 SCIENCE PARK ROAD 117685","$4,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/2a4eaa31be56d9818d87e074bf56cf46
24,0.0,NATIONAL UNIVERSITY OF SINGAPORE,"We are looking for full-stack Software Engineers, specialized with artificial intelligence, machine learning, and data analytic skills in building web, mobile platforms for transforming research technology into commercial products. As part of the Engineering team at the Smart Systems Institute (SSI@NUS), you’ll work in integrating the latest technologies into digital platforms – in technology domains of natural language processing, artificial intelligence, deep learning & data science. This includes building web platforms that provide location-based, information retrieval, visual analytics for translating (geospatial) big data into visual insights & stories to mobile social apps for nutrition and food journaling. You'll join a team with diverse background, from PhD graduates, veterans in game development to hardware makers and full-stack developers. You'll get to sharpen your research, design & engineering skills, create awesome solutions, and gain valuable experiences for your future careers. For information on SSI@NUS and our projects, do visit http://ssi.nus.edu.sg for more details.   Duties & Responsibilities  Design and build commercial applications, web and mobile applications, together with NUS research groups and technology Develop, configure and deploy applications and web platforms for projects on geospatial data visualization, location-based services, machine learning, big data processing, social networking and information dashboards. Build, interface & integrate with external tools, modules and libraries based on project needs (e.g. d3.js, socket.io, three.js, WebGL, Python) ","ESSENTIALS:   Diploma/Degree/Master/PhD in Computer Science/Computer Engineering/Electrical Engineering Strong hands-on programming skills Strong foundation and knowledge in Object Oriented (OO) design and concepts Able to work comfortably across Linux/Windows/Mac development environments. Able to work independently, as a strong self-starter, and collaborate with other engineers, researchers and designers to build quality products  BONUSES | Skills and expertise in any of these domains will be a plus:  Proficiency in Javascript-based development (node.js) Proficiency in 3D programming (WebGL, three.js, GLSL shaders) Network-based data streaming, geospatial big data aggregation and management (Apache Spark, socket.io) Information processing & data analysis libraries (eg. NLTK, R)   Mobile app development in native Java/Objective C or cross platform tools / libraries (eg. react.js, ionic) ",Software Engineer,21 LOWER KENT RIDGE ROAD 119077,"$3,300to$5,500",Monthly,https://www.mycareersfuture.sg/job/ae496d29bedeaba3caa3004a33a4fdbf
25,0.0,ASUS GLOBAL PTE. LTD.,• Apply language learning/ deep learning related technologies to natural language related applications • Assist NLU system development • Research on NLP related frontier technologies,"• Master's Degree in Information Engineering, Electrical Engineering, Mathematics • Minimum experience of 3 years  At least equip with one of following criteria: • Machine learning • Text mining • NLP",AI & Machine Learning Developer,"EIGHTRIUM @ CHANGI BUSINESS PARK, 15A CHANGI BUSINESS PARK CENTRAL 1 486035","$4,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/0ffc68259a13227f208048fd11fe3c0a
26,0.0,ASUS GLOBAL PTE. LTD.,• Apply language learning/ deep learning related technologies to natural language related applications • Assist NLU system development • Research on NLP related frontier technologies • Demonstrated management or leadership experience.,"• Strong project management, leadership, and cross-functional collaboration skills • 2+ years of experience leading, mentoring and managing a team of data scientists/engineers • At least equip with one of following criteria: - Machine learning -Text mining -NLP",Machine Learning Manager,"EIGHTRIUM @ CHANGI BUSINESS PARK, 15A CHANGI BUSINESS PARK CENTRAL 1 486035","$5,500to$6,500",Monthly,https://www.mycareersfuture.sg/job/df10ff726612464890fe2a96567b4635
27,0.0,NANYANG TECHNOLOGICAL UNIVERSITY,"The Delta-NTU Corporate Laboratory for Cyber-Physical Systems was jointly established by the School of Electrical and Electronic Engineering (EEE) at Nanyang Technological University (NTU) and Delta Electronics. The Corp Lab aims to create business value through collaborative commercialization of translational research and industrial development.  The successful candidates will conduct research and development work related to Smart Manufacturing. The candidates are expected to contribute in effort targets pave new solution business in Smart Manufacturing in the Asia Pacific Region. Established in 1981, the SCHOOL OF ELECTRICAL AND ELECTRONIC ENGINEERING (EEE) http://www.eee.ntu.edu.sg is one of the founding Schools of the Nanyang Technological University. Built on a culture of excellence, the School is renowned for its high academic standards and research. With more than 150 faculty members and an enrolment of more than 4,000, of which about 1,000 are graduate students, it is one of the largest EEE schools in the world and ranks 6th in the field of Electrical & Electronic Engineering in the 2017 QS World University Rankings by Subjects. Delta Electronics was founded in 1971 and is a global leader in Power Electronics, Energy Management and Smart Green Life, with over 50 R&D sites globally and more than 5,000 R&D engineers. Job Descriptions: We invite applications for Research Associate/Research Engineer positions for immediate intake to work in the area of image processing for industrial quality control. In particular, successful candidates will conduct research and development in deep learning machine learning driven image processing to automatically detect product flaws in smart manufacturing production scenarios. We offer state of the art research facilities and access to top equipment and provides a vibrant and solution driven research environment. Responsibilities:  Research and software development in machine learning and image processing Presentation of results at conferences, in0house events, review meetings, etc.  Skill Required:  Proficient in C++ programming and software development Experience in image processing Experience with Caffe, Keras, Theano, OpenCV, ITK, or similar toolkits is a plus Highly motivated and committed to conduct both research and development Ability to deliver in time and to meet milestones Fluent in English (written and verbal) Team player with strong interpersonal and communication skills  Application Procedure: Interested candidates please send your CV/resume to: Assoc Prof Alexei Sourin School of Computer Science and Engineering Nanyang Technological University 50 Nanyang Avenue Singapore 639798 E-mail: assourin@ntu.edu.sg Only shortlisted candidates will be notified for interview.  ","Candidates should hold a good Master degree in Computer Science or similar with research experience in image processing and machine learning. Applicants should attest their experience in these areas by publications, project and development experience, internships, or similar.",Research Engineer,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798","$3,400to$6,000",Monthly,https://www.mycareersfuture.sg/job/f31d8d48009e7d9d5ddc29f31bf8e30c
28,0.0,NANYANG TECHNOLOGICAL UNIVERSITY,"The Delta-NTU Corporate Laboratory for Cyber-Physical Systems was jointly established by the School of Electrical and Electronic Engineering (EEE) at Nanyang Technological University (NTU) and Delta Electronics. The Corp Lab aims to create business value through collaborative commercialization of translational research and industrial development.  The successful candidates will conduct research and development work related to Smart Manufacturing. The candidates are expected to contribute in effort targets pave new solution business in Smart Manufacturing in the Asia Pacific Region. Established in 1981, the SCHOOL OF ELECTRICAL AND ELECTRONIC ENGINEERING (EEE) http://www.eee.ntu.edu.sg is one of the founding Schools of the Nanyang Technological University. Built on a culture of excellence, the School is renowned for its high academic standards and research. With more than 150 faculty members and an enrolment of more than 4,000, of which about 1,000 are graduate students, it is one of the largest EEE schools in the world and ranks 6th in the field of Electrical & Electronic Engineering in the 2017 QS World University Rankings by Subjects. Delta Electronics was founded in 1971 and is a global leader in Power Electronics, Energy Management and Smart Green Life, with over 50 R&D sites globally and more than 5,000 R&D engineers. Job Descriptions: We invite applications for Research Associate/Research Engineer positions for immediate intake to work in the area of image processing for industrial quality control. In particular, successful candidates will conduct research and development in deep learning machine learning driven image processing to automatically detect product flaws in smart manufacturing production scenarios. We offer state of the art research facilities and access to top equipment and provides a vibrant and solution driven research environment. Responsibilities:  Research and software development in machine learning and image processing Presentation of results at conferences, in0house events, review meetings, etc.  Skill Required:  Proficient in C++ programming and software development Experience in image processing Experience with Caffe, Keras, Theano, OpenCV, ITK, or similar toolkits is a plus Highly motivated and committed to conduct both research and development Ability to deliver in time and to meet milestones Fluent in English (written and verbal) Team player with strong interpersonal and communication skills  Application Procedure: Interested candidates please send your CV/resume to: Assoc Prof Alexei Sourin School of Computer Science and Engineering Nanyang Technological University 50 Nanyang Avenue Singapore 639798 E-mail: assourin@ntu.edu.sg Only shortlisted candidates will be notified for interview.  ","Candidates should hold a good Master degree in Computer Science or similar with research experience in image processing and machine learning. Applicants should attest their experience in these areas by publications, project and development experience, internships, or similar.",Research Associate,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798","$3,400to$6,000",Monthly,https://www.mycareersfuture.sg/job/56de992171b780dbe8d1a11285f90f7b
29,0.0,A*STAR RESEARCH ENTITIES,"About the Institute for Infocomm Research (I²R) The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualization solutions. For more information about I2R, please visit www.i2r.a-star.edu.sg Successful candidate will take on the following roles:  Implementation of computer vision and pattern recognition system for detection, tracking, and analysis Development of visualization system Interest in deep learning/machine learning is an asset Development on Windows/Linux platforms "," Minimum Bachelor Degree in Computer Science, mathematics, Electrical Engineering, Computer Engineering or related fields Possess good practical experience in using deep learning and good knowledge of current developments Proficient in C/C++/C##, Matlab and Cuda Candidate with development experience on multiple GPU platform is highly desired  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",Senior Research Engineer (Situational Awareness Analytics)  /  I2R (A*STAR),"SINGAPORE SCIENCE PARK II, 11 SCIENCE PARK ROAD 117685","$4,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/511af40bc8dccd30a0fa987d3330669e
30,0.0,A*STAR RESEARCH ENTITIES,"About the Institute for Infocomm Research (I²R) The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualization solutions. For more information about I2R, please visit www.i2r.a-star.edu.sg Successful candidate will work on borescope image/video/3D point cloud/3D mesh analysis, 3D reconstruction and pattern recognition. Successful candidate will be expected to:  Develop and implement novel algorithms for both geometric and textural defect detection from borescope in image/video/3D point cloud/3D mesh data Develop efficient object tracking methods from low-quality borescope videos Develop novel object localization and mapping methods from images/video/3D point cloud data of less-texture scene Develop novel machine-learning (including deep learning) for defect identification and classification Develop prototypes for borescope inspection of industry parts Publish in top journals and conferences; file technology disclosures and patents Provide timely, accurate and detailed reports and presentations "," PhD in Computer Science, Computer Engineering, Electrical Engineering or related fields;  Possess minimum five years of research experience in the following areas: Computer Vision (in particular 3D vision), pattern recognition, segmentation using level-sets and graph-cuts, matching, tracking, 3D reconstruction, classification, machine learning (in particular deep learning and optimization)   Solid mathematic background with experience solving PDEs using numerical methods.   Track records of good publications   Proficient in Matlab, python, C++, OpenCV, CUDA, and popular deep learning tools  Team player, innovative strategic and technical thinker, fast learner with independent problem solving skills    Possess excellent interpersonal, presentation and communication skills  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",Scientist (Visual Intelligence)  /  I2R (A*STAR),"SINGAPORE SCIENCE PARK II, 11 SCIENCE PARK ROAD 117685","$4,500to$9,000",Monthly,https://www.mycareersfuture.sg/job/4c05ea51cd0e1d02e9410186a395d82b
32,0.0,MANGOSTEEN BCC PTE. LTD.,"Do you enjoy building great products using Node.JS and Python? Do you keep scalability and security in mind when designing and developing your code? Are you looking to join a young, dynamic and collaborative environment? If so, we are interested in talking to you. We are looking for a strong developer with expertise in Python and Node.JS to work  with our data scientists to code and optimize their algorithms and with our technology team to build an maintain our back end. Your key responsibilities will be to:  Program and optimize the algorithms designed by our data scientists Develop and maintain the back end of our solutions Work on the integration of third-party systems  The Company Bambu is a Fintech startup which specialises in providing Robo-Advisory solutions for banks, insurance companies and non-financial industries like Telcos & E-Commerce. Leveraging on deep learning technologies, we believe that we can change the way people save, invest and manage their wealth. We are a fast-growing startup based in Singapore and Hong Kong. Founded in 2016, we have raised funding from the likes of Franklin Templeton and Wavemaker, achieved a global network of prospects and established clients like Standard Chartered and Thomson Reuters. We launched Singapore’s first Robo-Advisory platform for Crossbridge Capital, a global wealth management firm. We have attained multiple accolades. We won the Best Early Stage Startup at Fintech Finals 2017and the Best Show Award in FinovateAsia 2017 for our innovative machine learning People Like Me. We are also Alumni of SuperCharger 2.0 Accelerator program and top 24 finalists at Jumpstart organised by Alibaba Entrepreneurs Fund.","REQUIREMENTS  Extensive experience using Python to code algorithms and optimising them Strong Javascript (Node.JS) experience Good mathematical background Good experience with PostgreSql Ability to multitask, meet deadlines, and work in a fast-paced environment Experience with software engineering and architectural patterns  DESIRED SKILLS AND ABILITIES  Understanding of front-end web technologies to interact with front end developers Security and data protection Ability to manage a hosting environment, including database administration as well as scaling applications to handle load changes Familiarity with cloud based deployment (AWS) ",Back End Engineer,80 ROBINSON ROAD 068898,"$3,000to$5,000",Monthly,https://www.mycareersfuture.sg/job/abb7c48d3f5c0ca8793d17a7f697f848
